Time,result,table,_start,_stop,_time,_measurement,dst_ip,protocol,src_ip,ack_rtt_ms,avg_latency_ms,bandwidth_mbps,jitter_ms,packet_length_bytes,retransmission,session_duration_sec,tcp_dst_port,tcp_src_port,time_delta_ms,total_data_mb,ttl,window_size,tcp_flags
2024-12-07 04:15:16.597125+00:00,_result,65,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.597125+00:00,network_metrics,3758096635,MDNS,3232235751,45.9,40.37,0.0,100.17,0.01,0,30.11,443.0,443.0,453.27,13.92,0.0,0.0042652552926525,
2024-12-07 04:14:44.588242+00:00,_result,66,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:44.588242+00:00,network_metrics,3758096635,MDNS,3232235768,38.2,108.45,0.0,,0.0,0,0.0,443.0,443.0,108.45,0.03,1.0,0.0052338445105668,
2024-12-07 04:14:43.894173+00:00,_result,67,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:43.894173+00:00,network_metrics,3858759681,UDP,3232235751,38.2,236.79,0.0,270.67,0.0,0,27.03,443.0,443.0,386.24,0.64,0.0,0.0052338445105668,
2024-12-07 04:15:16.632935+00:00,_result,67,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.632935+00:00,network_metrics,3858759681,UDP,3232235751,45.9,140.52,0.0,219.48,0.01,0,32.97,443.0,443.0,326.78,4.19,0.0,0.0042652552926525,
2024-12-07 04:15:15.504457+00:00,_result,68,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:15.504457+00:00,network_metrics,4026531834,IGMPv2,3232235521,45.9,89.97,0.0,134.55,0.0,0,11.99,443.0,443.0,440.89,9.62,0.0,0.0042652552926525,
2024-12-07 04:15:15.657678+00:00,_result,69,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:15.657678+00:00,network_metrics,4026531834,IGMPv2,3232235646,45.9,6.35,0.0,5.83,0.0,0,6.04,443.0,443.0,0.0,0.03,0.0,0.0042652552926525,
2024-12-07 04:15:15.727089+00:00,_result,70,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:15.727089+00:00,network_metrics,4026531834,IGMPv2,3232235671,45.9,0.0,0.0,,0.0,0,0.0,443.0,443.0,0.0,0.01,0.0,0.0042652552926525,
2024-12-07 04:15:15.761665+00:00,_result,71,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:15.761665+00:00,network_metrics,4026531834,IGMPv2,3232235674,45.9,0.0,0.0,,0.0,0,0.0,443.0,443.0,0.0,0.01,0.0,0.0042652552926525,
2024-12-07 04:15:15.798179+00:00,_result,72,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:15.798179+00:00,network_metrics,4026531834,IGMPv2,3232235688,45.9,112.71,0.0,166.44,0.0,0,12.38,443.0,443.0,0.0,1.75,0.0,0.0042652552926525,
2024-12-07 04:15:15.955190+00:00,_result,73,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:15.955190+00:00,network_metrics,4026531834,IGMPv2,3232235697,45.9,95.26,0.0,92.4,0.0,0,3.69,443.0,443.0,101.26,0.33,0.0,0.0042652552926525,
2024-12-07 04:15:15.999929+00:00,_result,74,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:15.999929+00:00,network_metrics,4026531834,IGMPv2,3232235705,45.9,0.0,0.0,,0.0,0,0.0,443.0,443.0,0.0,0.01,0.0,0.0042652552926525,
2024-12-07 04:15:16.315906+00:00,_result,75,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.315906+00:00,network_metrics,4026531834,IGMPv2,3232235726,45.9,0.0,0.0,0.0,0.0,0,1.02,443.0,443.0,0.0,0.02,0.0,0.0042652552926525,
2024-12-07 04:15:16.453077+00:00,_result,76,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.453077+00:00,network_metrics,4026531834,IGMPv2,3232235740,45.9,28.88,0.0,40.84,0.0,0,5.93,443.0,443.0,57.75,0.02,0.0,0.0042652552926525,
2024-12-07 04:15:16.520398+00:00,_result,77,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.520398+00:00,network_metrics,4026531834,IGMPv2,3232235741,45.9,0.0,0.0,,0.0,0,0.0,443.0,443.0,0.0,0.01,0.0,0.0042652552926525,
2024-12-07 04:15:16.562253+00:00,_result,78,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.562253+00:00,network_metrics,4026531834,IGMPv2,3232235749,45.9,34.31,0.0,59.43,0.0,0,6.03,443.0,443.0,0.0,0.03,0.0,0.0042652552926525,
2024-12-07 04:15:16.659396+00:00,_result,79,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.659396+00:00,network_metrics,4026531834,IGMPv2,3232235751,45.9,24.99,0.0,43.28,0.0,0,5.93,443.0,443.0,0.0,0.03,0.0,0.0042652552926525,
2024-12-07 04:14:43.601360+00:00,_result,80,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:43.601360+00:00,network_metrics,4026531834,SSDP,3232235521,38.2,0.0,0.0,0.0,0.02,0,0.0,443.0,443.0,0.0,1.9,0.0039370078740157,0.0052338445105668,
2024-12-07 04:15:16.232939+00:00,_result,81,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.232939+00:00,network_metrics,4026531834,SSDP,3232235725,45.9,31.59,0.0,44.67,0.03,0,0.0,443.0,443.0,63.18,0.32,1.0,0.0042652552926525,
2024-12-07 04:14:43.756692+00:00,_result,82,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:43.756692+00:00,network_metrics,4026531834,SSDP,3232235739,38.2,63.92,0.0,9.77,0.01,0,2.97,443.0,443.0,59.11,0.33,0.0,0.0052338445105668,
2024-12-07 04:14:44.561777+00:00,_result,83,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:44.561777+00:00,network_metrics,4026531834,SSDP,3232235765,38.2,40.57,0.0,50.11,0.01,0,1.01,443.0,443.0,76.0,0.17,0.0,0.0052338445105668,
2024-12-07 04:15:15.585777+00:00,_result,84,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:15.585777+00:00,network_metrics,4026531834,UDP,3232235638,45.9,143.95,0.0,103.03,0.16,0,7.58,443.0,443.0,97.54,11.31,0.0,0.0042652552926525,
2024-12-07 04:15:14.612242+00:00,_result,85,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:14.612242+00:00,network_metrics,4294967295,DHCP,0,45.9,383.58,0.0,400.77,0.07,0,4.4,443.0,443.0,666.97,1.55,0.5,0.0042652552926525,
2024-12-07 04:14:43.826558+00:00,_result,86,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:43.826558+00:00,network_metrics,4294967295,UDP,3232235740,38.2,16.11,0.0,44.88,0.0,0,25.19,443.0,443.0,40.63,0.53,0.5,0.0052338445105668,
2024-12-07 04:15:16.491567+00:00,_result,86,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.491567+00:00,network_metrics,4294967295,UDP,3232235740,45.9,14.76,0.0,36.15,0.01,0,25.1,443.0,443.0,0.0,2.57,0.5,0.0042652552926525,
2024-12-07 04:15:16.860460+00:00,_result,87,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.860460+00:00,network_metrics,578335169,TLSv1.2,3232235765,45.9,2.11,0.0,4.53,0.01,0,0.01,443.0,57133.0,15.84,0.82,0.5,0.0079701120797011,1.0
2024-12-07 04:14:43.964248+00:00,_result,88,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:43.964248+00:00,network_metrics,578343035,TLSv1.2,3232235765,38.2,89.09,0.0,66.01,0.0,0,0.06,443.0,56677.0,135.77,0.03,0.5,0.0077668421454184,1.0
2024-12-07 04:15:16.896071+00:00,_result,88,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.896071+00:00,network_metrics,578343035,TLSv1.2,3232235765,45.9,9.66,0.0,18.6,0.01,0,0.0,443.0,56677.0,37.56,0.27,0.5,0.0079234122042341,1.0
2024-12-07 04:14:43.993759+00:00,_result,89,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:43.993759+00:00,network_metrics,578350412,TLSv1.2,3232235765,38.2,11.03,0.0,18.78,0.0,0,0.01,443.0,56668.0,38.99,0.05,0.5,0.0078126192111085,1.0
2024-12-07 04:14:44.029099+00:00,_result,90,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:44.029099+00:00,network_metrics,599449622,TCP,3232235765,38.2,36.55,0.0,124.86,0.0,0,15.75,443.0,58569.0,1.16,3.94,0.5,0.980239566643778,0.0
2024-12-07 04:15:16.934456+00:00,_result,90,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.934456+00:00,network_metrics,599449622,TCP,3232235765,45.9,10.92,0.0,46.11,0.01,0,1.52,443.0,59110.0,1.0,17.17,0.5,1.0,0.0
2024-12-07 04:14:44.061700+00:00,_result,91,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:44.061700+00:00,network_metrics,599449624,TCP,3232235765,38.2,13.16,0.0,44.99,0.0,0,27.03,443.0,58548.0,203.09,5.38,0.5,0.980239566643778,0.0
2024-12-07 04:15:16.964923+00:00,_result,91,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:16.964923+00:00,network_metrics,599449624,TCP,3232235765,45.9,149.71,0.0,211.42,0.0,0,0.0,443.0,58880.0,299.21,0.06,0.5,0.0039383561643835,0.6818181818181818
2024-12-07 04:14:44.101121+00:00,_result,92,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:44.101121+00:00,network_metrics,599449640,TLSv1.2,3232235765,38.2,79.04,0.0,79.83,0.0,0,9.61,443.0,51069.0,21.5,0.05,0.5,0.0078278782330052,1.0
2024-12-07 04:15:17.004638+00:00,_result,92,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:17.004638+00:00,network_metrics,599449640,TLSv1.2,3232235765,45.9,132.92,0.0,183.03,0.01,0,15.21,443.0,51069.0,341.79,0.26,0.5,0.0079856787048567,1.0
2024-12-07 04:14:44.134859+00:00,_result,93,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:44.134859+00:00,network_metrics,600356467,TCP,3232235765,38.2,11.66,0.0,57.76,0.0,0,25.97,443.0,58557.0,46.36,2.9,0.5,0.980239566643778,0.0
2024-12-07 04:15:17.040188+00:00,_result,93,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:17.040188+00:00,network_metrics,600356467,TCP,3232235765,45.9,77.44,0.0,124.59,0.01,0,20.51,443.0,58939.0,323.67,2.87,0.5,1.0,0.0
2024-12-07 04:15:17.098648+00:00,_result,94,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:15:17.098648+00:00,network_metrics,601878194,SSL,3232235765,45.9,80.0,0.0,173.15,0.07,0,32.38,443.0,55924.0,98.27,15.35,0.5,0.0079701120797011,1.0
2024-12-07 04:14:44.173684+00:00,_result,95,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:44.173684+00:00,network_metrics,601878194,TCP,3232235765,1.91,91.34,0.0,139.97,0.0,0,26.49,443.0,58535.0,0.13,0.51,0.5,0.0078278782330052,0.6363636363636364
2024-12-07 04:14:44.207900+00:00,_result,96,2024-12-07 04:14:17.109021+00:00,2024-12-07 04:15:17.109021+00:00,2024-12-07 04:14:44.207900+00:00,network_metrics,879870596,TCP,3232235765,38.2,6.18,0.0,20.25,0.0,0,9.64,443.0,58658.0,3.15,3.21,0.5,0.980239566643778,0.0
